real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
26,55.5398,147.428,49.1231,199,16.4809,30.8242,3.98606,199,19.0864,153.079,21.3378,14.2809,138.332
27,199,105.973,96.0029,6.25969,60.3564,199,55.5891,199,199,199,85.6784,24.7053,199
28,41.4946,3.81175,199,50.8264,180.78,199,199,199,32.0445,14.1725,199,69.9109,199
29,199,78.3513,46.8829,64.7911,60.1075,53.6842,68.4911,133.079,141.695,177.697,120.839,110.9,14.9243
30,25.0629,10.6518,104.065,46.5997,46.5806,35.4113,14.1019,34.4059,154.614,199,17.4161,52.821,102.149
31,116.207,11.0458,180.132,53.5786,199,199,169.224,159.309,14.2673,121.457,52.2448,24.9477,4.21821
32,19.4603,40.9415,9.46141,40.8746,8.32913,18.6282,199,165.304,23.9577,126.384,80.9222,26.1027,199
33,147.675,50.0881,19.4565,27.7494,86.3666,182.961,102.448,199,9.14238,199,199,12.6967,40.6758
34,199,64.2096,150.005,199,68.7113,199,25.1172,25.7545,5.19027,5.7267,44.0365,199,16.6276
35,20.5095,21.497,199,199,199,116.102,199,23.3135,17.0541,59.8965,199,3.57268,43.1326
36,199,199,199,199,66.8129,195.649,199,51.8421,24.2878,199,185.979,49.6165,142.937
37,199,126.216,48.0295,22.5729,199,199,199,111.74,199,199,199,48.0016,199
38,199,5.20108,75.9113,67.746,199,52.9119,56.4991,199,198.289,11.2429,94.9056,56.9188,189.764
39,10.8082,36.8732,199,46.4476,199,93.367,199,29.0451,34.9966,52.9622,199,54.4303,199
40,184.077,33.3172,73.3384,12.6823,199,199,199,175.807,169.125,199,156.619,199,28.9507
41,137.736,33.5384,199,161.691,80.825,199,199,39.5209,96.7513,42.4603,105.558,29.1981,41.6184
42,199,199,199,105.682,38.9998,71.8381,187.759,199,199,199,7.97176,111.072,14.4308
43,83.8571,44.9677,19.1724,86.287,199,199,4.86301,199,38.0145,49.8139,112.259,41.5665,32.9604
44,199,157.724,45.2918,71.7369,199,199,16.7741,42.7788,51.4282,8.51572,199,199,67.616
45,6.76847,199,20.6519,82.1952,199,33.1808,199,64.3225,13.4606,122.634,30.5287,111.995,199
46,58.8569,105.328,37.1373,66.2696,48.7977,129.178,167.649,92.5106,94.1556,73.366,45.1303,41.2825,92.8973
47,199,174.467,199,199,199,199,199,88.1319,199,100.999,57.0633,150.733,199
48,122.834,19.812,135.202,61.0482,48.604,25.3325,181.252,95.0347,199,59.659,14.7739,199,113.538
49,122.673,65.2675,199,199,85.7303,199,13.5805,23.6974,99.2237,199,199,93.4196,15.236
50,59.8032,66.8227,142.631,156.165,156.988,20.9332,112.714,71.421,144.915,199,199,52.3201,167.856
51,199,17.8553,63.2641,199,17.4979,199,199,18.9292,73.9863,199,78.88,199,199
52,199,199,72.6015,199,14.5657,126.708,160.529,199,49.746,129.168,199,199,150.747
53,82.6579,199,188.537,199,157.804,40.3875,47.7652,48.7821,199,199,12.7558,44.6126,13.0471
54,129.693,108.741,199,15.6793,21.7861,162.76,64.0332,28.624,199,73.8297,199,11.6392,7.31724
55,7.02619,10.91,35.4354,69.5562,4.48592,75.8459,115.705,14.2321,125.616,105.746,135.349,48.4409,16.3755
56,4.67876,199,146.808,143.799,199,112.631,199,199,78.8171,199,147.236,199,199
57,49.268,56.1794,72.5514,199,199,62.909,29.325,199,30.8591,188.038,95.6479,72.6859,199
58,128.452,199,199,73.0978,15.6528,177.576,41.9149,199,188.688,87.3016,12.8757,50.638,199
59,84.5808,199,199,199,159.921,4.77137,10.8134,22.4499,54.3821,199,40.9823,199,25.6489
60,107.621,168.907,39.1401,121.047,4.26965,114.35,9.97261,38.2572,39.5272,20.0885,199,68.7549,199
61,2.65804,199,182.633,21.6777,199,199,87.1912,87.3415,49.1667,199,199,72.8012,160.292
62,109.445,162.994,143.851,23.5347,167.316,16.5299,90.7614,143.389,199,199,59.757,16.654,53.0341
63,6.73245,145.652,104.799,95.5671,103.64,178.955,127.073,199,66.5676,31.987,199,50.6266,199
64,34.0868,61.62,66.5638,199,23.6589,199,68.6724,88.9567,61.9715,131.28,11.4899,131.857,199
65,9.62211,171.447,34.6271,134.887,46.3986,160.468,199,136.375,8.46243,199,110.202,199,199
66,102.623,117.373,145.307,199,142.006,7.82943,46.0434,199,199,33.8904,76.3858,43.3296,88.8067
67,199,56.4775,87.3649,199,199,199,56.5305,34.3312,53.3682,157.223,199,23.1403,199
68,199,199,60.3737,11.9866,12.4429,54.8506,199,126.665,118.987,87.3608,47.9865,139.978,199
69,199,199,189.666,8.13727,139.315,191.999,25.8078,45.5368,8.46606,7.43326,185.421,118.323,20.0881
70,144.128,65.8659,199,45.1029,122.349,68.2941,57.8354,34.8649,199,199,42.7005,53.12,152.795
71,199,199,8.85466,199,20.91,199,102.678,76.2602,60.7372,59.0219,169.502,51.2493,139.826
72,53.798,33.3473,64.8192,42.6345,17.9654,142.186,60.0379,25.0823,199,63.9535,27.4452,95.8665,199
73,133.905,199,199,116.793,175.043,102.472,47.6005,199,56.2629,91.788,70.836,199,199
74,73.899,199,40.3887,36.6116,199,107.841,111.664,199,50.5177,199,199,100.966,199
75,78.8508,25.8884,29.5661,199,199,199,65.2715,17.3857,199,90.5379,199,199,110.807
76,68.628,37.7763,199,14.2059,94.8848,199,199,58.7325,11.6375,6.72689,45.8849,104.624,73.2184
77,136.221,62.3562,199,53.0664,43.7927,50.0805,199,144.72,126.232,199,199,60.0857,196.041
78,18.0257,29.697,119.87,199,126.882,199,19.119,199,53.6528,22.4789,71.3886,172.63,199
79,48.6782,199,80.4266,42.2115,70.4992,133.807,15.1569,199,164.025,60.8281,14.6784,50.0356,199
80,199,199,6.34678,102.477,199,10.6,31.2169,199,199,48.0007,31.0381,199,38.4478
81,199,197.012,9.14863,138.123,88.1835,199,5.15679,199,127.184,35.5318,10.5448,53.0841,25.9646
82,199,13.2496,183.37,18.3345,199,7.20992,199,199,199,199,62.0624,199,178.717
83,50.7227,199,199,44.1674,199,57.1902,113.119,90.743,85.0217,129.889,199,199,199
84,101.375,199,199,148.257,101.77,30.3044,194.928,7.17539,199,47.8664,199,199,199
85,9.40313,5.21466,3.75064,199,199,37.155,89.3291,199,67.4233,28.2368,9.45633,19.5392,48.3921
86,199,199,199,199,157.472,183.019,199,9.05571,199,44.9657,41.8675,6.55738,147.298
87,195.54,88.931,73.3505,199,12.1082,93.8413,54.6653,199,72.1693,8.11351,199,24.0091,178.379
88,34.5716,4.96557,13.5665,199,8.41936,199,199,21.0463,79.565,81.0426,199,106.776,111.991
89,93.0704,199,199,2.29159,2.97759,81.6973,125.471,148.684,199,199,199,199,122.186
90,47.0714,43.3013,110.088,199,199,48.1264,25.9647,45.3434,49.3828,150.582,33.7297,199,199
91,21.5346,69.5389,4.26115,70.9687,124.13,57.8161,199,199,120.816,45.503,37.6131,116.949,183.294
92,27.2373,71.9422,199,67.7904,94.4195,109.992,199,24.615,199,26.6517,199,199,50.4375
93,32.4402,199,199,138.654,199,199,199,199,136.233,140.177,14.7821,84.1784,37.0718
94,36.2086,28.3463,152.373,94.132,199,25.4696,107.151,45.7646,10.9918,43.3722,26.3607,19.7558,199
95,72.1362,7.38753,105.16,40.6968,199,199,165.337,6.8162,199,153.415,199,199,92.7951
96,110.518,104.997,100.484,199,166.035,199,98.4404,199,199,199,199,116.128,144.447
97,199,14.3361,183.747,22.3884,11.9131,18.9841,199,121.469,199,14.9182,23.7415,199,6.05538
98,44.943,90.3999,199,99.3707,113.753,14.9617,199,7.0884,41.484,69.9201,199,25.7099,129.267
99,199,199,119.415,95.1282,59.2084,181.893,29.7597,107.681,66.9029,22.6804,46.5272,199,199
100,27.4621,37.4068,24.39,199,47.5791,88.5953,18.4521,2.44917,199,10.7596,114.12,52.0322,47.1477
101,105.88,22.9035,12.3204,199,104.541,3.90563,136.203,94.5068,45.0147,74.0612,35.0336,78.0044,199
102,132.192,129.045,25.2536,94.0105,44.6104,9.87896,199,89.352,74.3421,199,199,199,74.0482
103,85.9155,11.8592,102.53,131.557,30.95,29.5195,199,4.31504,164.871,191.12,64.9634,31.4274,199
104,32.4099,199,58.004,199,15.647,199,157.297,49.7534,29.4415,156.21,5.90131,43.8826,70.8659
105,199,98.4906,165.734,18.6034,199,35.1727,199,169.545,50.578,57.6454,70.218,136.227,24.7557
106,104.392,122.454,199,138.47,199,15.6255,199,6.9474,199,33.2152,199,39.2788,83.9126
107,93.0829,26.657,199,199,6.7289,39.6761,98.369,199,10.6923,199,42.2416,199,199
108,8.69783,57.4575,56.784,26.5991,199,9.07759,199,21.7602,199,38.1805,163.359,62.6144,19.4129
109,193.752,6.75192,199,199,199,98.1286,97.6255,69.8227,63.4782,197.23,6.9135,199,121.695
110,23.8038,199,105.939,199,18.5391,9.03482,199,54.8909,76.2998,81.1941,152.467,199,119.571
111,199,199,145.652,199,3.36784,51.0797,198.21,78.6981,33.0918,199,115.925,31.5242,4.87625
112,176.761,199,94.4686,169.809,199,107.111,199,73.0734,111.987,199,72.7034,199,199
113,199,73.3113,16.6747,24.1146,172.801,188.244,199,25.8991,199,23.6256,199,98.9999,199
114,68.1529,4.97926,112.332,199,38.6017,14.5802,184.704,7.67267,199,27.5211,159.856,53.4144,70.1518
115,72.5887,199,65.7269,199,199,42.4747,118.534,52.9821,42.6266,43.5429,13.3438,3.98092,123.303
116,22.5572,23.0915,151.162,199,44.5964,199,59.334,199,28.0747,199,199,199,111.997
117,44.3344,80.8212,121.673,47.9153,46.584,66.7837,30.816,199,199,199,174.969,29.4329,199
118,27.2221,56.6293,18.0955,36.2453,173.151,79.9205,125.435,79.3734,14.321,34.0588,199,82.5574,17.9172
119,199,17.0639,103.235,123.394,199,199,32.2076,199,92.0618,39.8839,133.991,199,79.8422
120,199,71.1162,32.7965,50.1912,38.8402,199,66.1382,71.3697,103.154,156.189,55.4355,67.6882,181.57
121,99.2748,28.835,153.234,189.441,199,122.595,25.1166,199,199,199,14.3428,199,51.5454
122,199,23.6417,8.82335,12.0193,55.9796,199,199,56.7669,27.8659,199,18.2164,76.5552,199
123,199,93.4701,56.1768,92.0225,20.675,160.784,199,54.5896,64.1119,184.278,122.17,199,199
124,199,199,46.4248,178.091,199,124.915,147.145,199,13.815,63.8151,199,78.0639,199
125,199,199,28.8798,180.623,42.8642,199,199,199,21.8788,199,44.7362,199,86.7787
126,199,94.767,30.0136,90.3589,33.6823,121.211,74.7164,199,160.708,21.1514,34.507,61.5821,199
127,59.1154,106.273,47.1724,199,140.973,52.5955,40.5822,199,140.159,48.6735,167.763,199,52.6961
128,36.2688,34.0275,53.9572,6.26671,49.6224,31.0415,199,68.2395,14.1527,38.3675,23.7381,164.873,62.9524
129,169.366,199,199,80.9622,130.734,102.132,199,126.741,199,199,94.5326,199,158.564
130,199,47.0821,34.9399,54.5757,199,87.1149,10.0243,26.9902,23.2075,42.6015,17.3701,95.5433,199
131,68.5414,61.7678,107.416,199,199,199,48.3459,166.376,68.5698,199,84.8805,199,150.917
132,199,14.346,199,65.0458,199,61.9941,199,122.283,199,37.5427,25.3277,199,127.983
133,183.159,199,28.1059,50.6106,35.813,124.654,199,199,184.413,145.84,17.7736,199,190.177
134,17.7087,187.891,21.4279,37.0517,9.60598,181.931,58.2411,199,53.3782,134.235,13.2338,199,24.0957
135,199,27.1566,51.0019,19.5064,58.2102,82.5502,199,23.6926,199,57.3446,117.771,199,154.648
136,23.6073,199,28.4978,37.3578,140.616,124.715,50.2337,53.784,199,199,199,199,187.17
137,48.6204,199,199,166.574,37.6428,65.7179,199,146.774,199,155.709,15.7253,80.7171,35.901
138,199,199,190.638,34.0873,152.973,151.395,118.542,199,169.26,32.2392,190.754,114.233,199
139,70.6632,133.838,199,3.85668,2.44327,199,105.574,39.5502,12.88,199,125.937,66.1136,38.4902
140,57.3975,199,199,199,28.6465,199,3.65535,199,29.26,61.0876,199,26.3671,125.13
141,16.4331,162.593,199,148.119,144.397,199,199,101.957,65.0942,25.8076,66.9396,95.9041,101.14
142,111.763,117.618,199,199,20.1896,199,76.2419,199,30.1276,199,37.355,22.0866,111.69
143,56.3011,15.266,62.0393,140.934,173.815,146.619,34.7641,33.0232,151.874,97.2119,81.6819,62.1287,199
144,199,22.9305,199,24.2765,199,29.9677,37.8254,199,199,43.3785,11.6105,82.677,92.4476
145,40.9386,1,22.2116,23.9846,199,50.8531,29.222,22.9106,199,199,29.2801,34.4146,199
146,75.5606,149.34,199,199,13.2078,32.4871,50.5011,54.8088,199,15.9296,199,56.0489,97.9812
147,199,66.1294,199,185.598,37.4664,120.206,199,79.1482,109.43,58.5539,146.912,45.3792,125.627
148,1.40476,19.5792,199,199,109.323,72.7928,3.15575,42.6859,40.5488,199,7.90689,128.959,199
149,54.0044,39.0671,21.1508,90.9847,65.3022,143.304,47.5888,199,30.8715,3.88658,6.5524,158.373,199
150,199,199,142.52,145.142,199,89.4773,199,199,199,44.1968,105.798,92.0233,150.557
151,76.9135,61.0066,199,87.764,60.9645,199,56.9514,27.8913,37.4099,8.63365,10.1321,55.0358,31.0498
152,199,27.626,48.6838,48.56,195.253,199,29.3648,133.634,16.9295,64.612,33.522,199,199
153,44.1621,38.8906,86.0138,199,199,45.0053,34.2372,199,199,24.3182,30.3809,8.08531,199
154,7.74735,147.386,199,199,199,143.458,50.1126,199,184.189,101.947,71.1169,15.2071,199
155,33.4397,30.8321,77.8693,116.472,171.417,81.5189,199,119.88,106.118,44.9652,55.7728,103.816,63.7614
156,14.0175,19.28,199,29.7578,8.92148,57.4086,199,107.946,199,199,77.971,72.187,87.6301
157,199,199,199,199,27.583,199,60.06,124.387,18.1418,199,8.9363,199,199
158,199,43.7252,69.2421,17.6753,12.3948,86.5157,162.252,131.758,75.3146,40.8243,92.33,199,3.13898
159,41.9947,51.1247,62.9697,199,22.4792,18.3988,198.248,24.4498,37.3542,199,199,199,199
160,100.892,74.1051,7.68082,16.6716,16.2672,91.2312,199,28.3745,199,19.715,199,24.8741,15.7118
161,76.8009,107.853,45.2826,199,171.689,139.109,43.8329,199,49.7933,4.4921,104.506,23.1199,199
162,64.021,30.8681,19.4738,79.1284,199,54.6047,113.094,53.3104,140.656,199,67.0709,199,83.8459
163,55.1391,199,199,102.84,106.413,199,33.5162,199,199,117.01,199,28.7808,37.331
164,21.4369,199,37.8679,199,107.817,11.735,199,119.042,10.0974,43.4248,78.2069,199,199
165,173.666,54.7244,123.817,113.526,121.143,148.701,199,52.9167,112.938,199,199,199,199
166,23.2671,66.8096,199,9.73084,123.991,90.1723,22.5673,199,60.8844,76.727,199,52.1517,46.8166
167,199,108.525,126.155,155.412,199,113.258,199,159.728,199,55.9744,199,199,85.4029
168,199,199,199,22.8516,199,35.5652,27.2512,148.505,58.058,199,199,199,24.1906
169,43.4493,135.224,15.898,86.3547,199,199,125.683,132.351,90.8477,199,36.3554,30.056,88.6424
170,100.995,14.9127,21.2657,199,50.022,199,154.576,199,189.722,162.889,61.3366,25.8206,199
171,70.2189,31.9283,57.7371,134.832,199,199,30.4493,37.5785,181.073,199,80.4951,27.7753,173.279
172,199,199,29.3662,41.3123,5.54091,97.7916,47.7251,45.6647,199,136.488,13.9504,199,66.9792
173,199,37.0994,194.061,45.5957,137.96,21.709,199,199,199,62.0013,15.2435,199,148.109
174,26.1274,107.503,199,30.2823,101.076,199,199,199,46.7611,199,194.974,199,89.8051
175,109.937,33.7965,199,121.713,199,199,199,199,51.274,39.1578,199,67.6078,53.2872
176,34.1027,12.7027,19.2723,50.5959,199,45.8153,48.5002,64.9677,137.811,199,197.755,95.1573,69.9093
177,174.329,48.5367,184.953,57.0578,199,199,199,47.2753,16.7879,199,69.1918,96.704,78.2607
178,59.1777,183.938,21.8373,199,166.552,107.185,48.1552,78.8966,199,199,14.146,28.0453,53.7276
179,73.0948,49.8359,20.9343,8.4898,68.6555,42.6069,66.9672,23.5446,177.761,94.3348,72.7447,17.048,165.55
180,199,133.747,199,199,199,199,51.456,156.932,16.7796,31.4129,164.106,16.2318,11.1726
181,199,78.8474,199,91.1917,171.008,199,199,199,199,186.192,22.6281,199,199
182,177.318,117.368,125.607,199,106.25,99.6414,199,64.5032,199,89.5601,30.603,141.165,47.3311
183,199,145.512,43.2126,53.0167,8.02842,199,199,12.7848,39.0289,83.8074,199,61.662,43.8173
184,199,199,38.9055,58.0071,171.913,199,186.806,199,164.439,199,41.2003,199,9.78861
185,17.2241,199,38.7023,90.2467,81.603,199,199,12.3539,199,81.7769,199,6.7893,199
186,199,80.1001,156.475,199,199,147.703,199,199,14.4715,199,199,153.013,26.233
187,142.934,52.1832,55.1459,199,13.9726,27.5307,199,109.454,32.457,3.19369,128.417,199,32.9612
188,101.114,76.3219,5.59172,34.8926,30.0669,71.9964,137.509,18.9511,102.532,199,13.4579,10.0509,199
189,199,12.3557,128.766,58.3413,76.483,20.0597,122.696,199,199,46.3397,199,158.588,178.13
190,126.53,16.3195,57.9507,14.9791,199,199,199,36.0343,66.9789,199,199,199,5.34094
191,19.9378,199,199,71.1189,77.2359,188.501,199,46.2934,199,93.4874,59.2581,85.0932,199
192,199,199,199,199,80.4318,41.6433,14.8281,199,126.395,59.3332,156.147,199,30.3556
193,199,31.5782,98.4036,199,110.079,59.5486,14.4116,38.4139,199,184.909,159.708,77.8337,51.0893
194,22.5021,20.3256,90.2581,71.4741,57.7996,64.6962,63.3664,44.0869,199,199,123.726,57.0977,199
195,89.9297,146.427,141.714,19.6024,6.77098,199,79.3886,199,140.488,199,199,199,199
196,161.742,20.9776,137.953,45.4612,72.5101,171.858,16.3131,34.4631,199,48.4746,102.741,117.332,133.592
197,199,186.514,29.1016,199,146.458,199,67.9205,7.46612,163.893,22.574,199,199,184.802
198,199,199,58.8368,199,199,34.223,12.3411,39.2689,71.8034,199,199,199,30.0493
base,100,100,100,100,100,100,100,100,100,100,100,100,100
